Date,Area,Equipment,Driving End Temp,Driven End Temp,RMS Velocity (mm/s),Peak Acceleration (g),Displacement (µm),Oil Level,Abnormal Sound,Leakage,Observation,Is Running
2024-10-11,Finishing,3-P-501-A,69.2,67.0,3.7,4.98,159.6,Normal,No,Yes,Needs Attention,True
2024-10-11,Finishing,3-P-501-B,40.2,50.4,3.9,4.91,914.5,Low,Yes,No,Slight Noise,True
2024-10-11,Finishing,3-P-502-A,40.6,44.9,3.7,3.76,505.5,Low,Yes,No,Slight Noise,False
2024-10-11,Finishing,3-P-502-B,75.9,59.6,3.7,2.87,130.0,Normal,Yes,No,Needs Attention,False
2024-10-11,Finishing,3-P-503-A,77.8,77.8,0.0,1.22,289.0,Low,Yes,Yes,Slight Noise,True
2024-10-11,Finishing,3-P-503-B,62.9,76.0,3.5,2.94,538.9,High,No,Yes,Normal,False
2024-10-11,Finishing,3-P-504-A,60.9,71.6,2.7,1.75,202.5,Low,Yes,Yes,Needs Attention,True
2024-10-11,Finishing,3-P-504-B,75.9,50.8,4.1,2.42,141.4,Normal,No,Yes,Slight Noise,False
2024-10-11,Finishing,3-P-601-A,33.3,69.5,5.3,4.46,427.4,High,No,Yes,Normal,True
2024-10-11,Finishing,3-P-601-B,65.7,64.1,1.9,1.29,281.3,Low,Yes,Yes,Slight Noise,False
2024-10-12,Butene,2-P-2101-A,51.7,77.2,5.8,1.97,582.2,Normal,Yes,Yes,Normal,False
2024-10-12,Butene,2-P-2101-B,59.1,53.8,4.9,0.59,74.6,High,Yes,No,Normal,True
2024-10-12,Butene,2-P-2301-A,35.6,65.3,2.7,0.98,698.6,High,No,Yes,Normal,True
2024-10-12,Butene,2-P-2301-B,67.6,75.0,4.3,4.35,22.8,Low,No,Yes,Slight Noise,False
2024-10-12,Butene,2-P-2302-A,42.7,66.0,0.3,1.15,405.4,High,Yes,Yes,Needs Attention,False
2024-10-12,Butene,2-P-2302-B,69.7,71.9,5.0,0.79,308.1,Low,No,Yes,Slight Noise,True
2024-10-12,Butene,2-P-2306-A,30.1,71.8,3.7,0.03,619.8,Low,Yes,Yes,Needs Attention,True
2024-10-12,Butene,2-P-2306-B,49.3,61.2,1.3,1.14,829.0,Normal,Yes,No,Slight Noise,False
2024-10-14,Reaction,3-P-101,66.9,37.9,0.9,4.11,238.6,Normal,Yes,Yes,Needs Attention,False
2024-10-14,Reaction,3-P-102-A,36.0,40.1,1.2,1.61,434.7,Normal,Yes,Yes,Needs Attention,False
2024-10-14,Reaction,3-P-102-B,79.1,61.1,3.8,4.25,31.3,Normal,Yes,No,Slight Noise,False
2024-10-14,Reaction,3-P-103-A,53.8,49.4,5.0,3.05,195.4,Low,Yes,No,Needs Attention,True
2024-10-14,Reaction,3-P-103-B,43.8,72.6,0.4,2.39,38.9,Normal,No,No,Slight Noise,False
2024-10-14,Reaction,3-P-201,44.7,47.3,1.6,4.13,124.1,High,No,Yes,Slight Noise,True
2024-10-14,Reaction,3-P-202,38.4,71.5,2.8,0.62,445.3,Low,No,No,Needs Attention,True
2024-10-14,Reaction,3-P-203,57.7,70.2,0.4,2.43,839.2,Normal,No,No,Normal,True
2024-10-14,Reaction,3-P-204,65.1,35.3,4.0,1.71,476.9,Low,No,Yes,Normal,True
2024-10-14,Reaction,3-P-205,56.3,40.1,2.0,0.76,90.6,Normal,Yes,No,Slight Noise,False
2024-10-14,Reaction,3-P-206,55.1,56.9,1.7,4.01,895.7,Normal,Yes,No,Needs Attention,False
2024-10-14,Reaction,3-P-208,71.2,37.9,2.8,3.42,269.4,Normal,No,Yes,Needs Attention,True
2024-10-14,Reaction,3-P-209,76.4,55.0,3.9,1.61,324.6,High,No,No,Needs Attention,False
2024-10-14,Reaction,3-P-301-A,42.8,59.1,3.6,1.4,901.1,High,No,Yes,Normal,False
2024-10-14,Reaction,3-P-301-B,76.1,38.9,2.9,1.24,327.5,Low,No,Yes,Needs Attention,False
2024-10-14,Reaction,3-P-301-C,46.3,63.8,5.3,2.84,197.0,Low,Yes,Yes,Slight Noise,True
2024-10-14,Reaction,3-K-101-A,45.5,60.7,4.8,0.14,711.8,High,No,No,Slight Noise,True
2024-10-14,Reaction,3-K-101-B,54.6,33.9,3.5,1.04,113.3,High,Yes,No,Normal,False
2024-10-14,Reaction,3-K-301-A,77.1,66.1,2.7,4.53,862.4,High,No,No,Slight Noise,False
2024-10-14,Reaction,3-K-301-B,55.5,48.5,1.8,2.62,173.8,Low,No,No,Needs Attention,False
2024-10-16,Distillation,3-P-901-A,50.3,57.4,5.6,1.42,949.7,Low,No,Yes,Slight Noise,True
2024-10-16,Distillation,3-P-901-B,58.2,44.9,4.3,0.31,298.3,High,No,Yes,Slight Noise,True
2024-10-16,Distillation,3-P-902-A,63.9,61.7,0.9,1.66,923.5,High,Yes,Yes,Normal,False
2024-10-16,Distillation,3-P-902-B,33.9,39.9,1.5,4.66,910.7,Low,Yes,Yes,Slight Noise,False
2024-10-16,Distillation,3-P-903-A,42.0,50.2,2.9,2.28,941.5,Normal,No,No,Slight Noise,True
2024-10-16,Distillation,3-P-903-B,34.8,53.9,3.0,4.05,253.0,Low,No,Yes,Needs Attention,False
2024-10-16,Distillation,3-P-903-C,56.7,32.2,4.8,3.73,156.9,High,Yes,No,Normal,True
2024-10-16,Distillation,3-P-904-A,49.5,34.2,3.8,4.31,100.9,High,No,Yes,Normal,False
2024-10-16,Distillation,3-P-904-B,57.8,75.1,2.0,3.66,420.5,Normal,No,Yes,Needs Attention,True
2024-10-16,Distillation,3-P-905-A,37.3,31.5,4.8,3.9,989.7,Normal,Yes,No,Needs Attention,True
2024-10-16,Distillation,3-P-905-B,53.4,51.4,2.4,2.56,942.5,Low,No,Yes,Slight Noise,False
2024-10-16,Distillation,3-P-906-A,36.1,58.7,3.8,3.44,116.6,Low,No,Yes,Slight Noise,False
2024-10-16,Distillation,3-P-906-B,34.5,51.1,3.2,0.87,397.9,Low,Yes,No,Normal,False
2024-10-16,Distillation,3-P-907-A,34.1,38.0,0.7,2.35,310.7,High,Yes,No,Needs Attention,True
2024-10-16,Distillation,3-P-907-B,30.8,77.6,5.7,2.7,557.7,High,Yes,No,Needs Attention,True
2024-10-18,Finishing,3-P-501-A,69.3,55.2,2.5,0.4,652.3,High,No,Yes,Slight Noise,False
2024-10-18,Finishing,3-P-501-B,49.7,49.5,1.4,2.65,192.8,Normal,Yes,Yes,Normal,True
2024-10-18,Finishing,3-P-502-A,48.8,63.3,0.3,0.82,241.6,High,No,No,Slight Noise,False
2024-10-18,Finishing,3-P-502-B,70.9,34.1,4.5,4.38,389.1,High,Yes,Yes,Normal,False
2024-10-18,Finishing,3-P-503-A,30.9,76.4,3.5,3.06,530.3,High,No,Yes,Normal,True
2024-10-18,Finishing,3-P-503-B,58.9,58.8,0.5,3.49,831.4,Low,No,No,Needs Attention,False
2024-10-18,Finishing,3-P-504-A,68.9,69.0,4.1,2.38,211.1,Low,No,No,Normal,True
2024-10-18,Finishing,3-P-504-B,34.3,49.5,1.0,4.17,937.4,High,Yes,No,Slight Noise,True
2024-10-18,Finishing,3-P-601-A,48.0,44.1,1.0,1.64,286.0,Low,Yes,No,Normal,True
2024-10-18,Finishing,3-P-601-B,68.7,30.8,5.7,2.55,737.3,Normal,No,No,Needs Attention,False
2024-10-19,Butene,2-P-2101-A,57.7,38.6,5.3,1.55,989.6,Normal,Yes,Yes,Normal,True
2024-10-19,Butene,2-P-2101-B,41.2,77.8,2.9,2.09,644.3,Low,No,Yes,Slight Noise,False
2024-10-19,Butene,2-P-2301-A,57.8,33.1,3.4,4.82,322.3,High,Yes,No,Slight Noise,False
2024-10-19,Butene,2-P-2301-B,66.0,53.2,3.5,3.14,19.3,High,Yes,Yes,Slight Noise,False
2024-10-19,Butene,2-P-2302-A,77.0,73.0,1.5,2.86,570.7,Low,No,No,Needs Attention,False
2024-10-19,Butene,2-P-2302-B,32.3,49.8,5.6,0.95,395.4,High,No,Yes,Needs Attention,False
2024-10-19,Butene,2-P-2306-A,75.6,61.9,5.4,2.85,105.3,High,No,Yes,Slight Noise,True
2024-10-19,Butene,2-P-2306-B,30.8,73.2,5.5,3.86,96.0,High,No,Yes,Normal,False
2024-10-21,Reaction,3-P-101,38.7,59.8,3.3,1.62,10.4,Low,No,Yes,Needs Attention,False
2024-10-21,Reaction,3-P-102-A,61.6,37.8,2.5,2.67,447.2,Low,No,No,Normal,False
2024-10-21,Reaction,3-P-102-B,35.4,42.9,5.7,4.65,149.5,High,No,Yes,Normal,True
2024-10-21,Reaction,3-P-103-A,42.1,40.6,0.8,0.95,628.3,Normal,No,Yes,Slight Noise,False
2024-10-21,Reaction,3-P-103-B,38.4,63.6,2.9,3.35,313.2,High,Yes,Yes,Slight Noise,False
2024-10-21,Reaction,3-P-201,43.2,68.1,4.0,3.46,675.5,Low,No,Yes,Normal,False
2024-10-21,Reaction,3-P-202,51.1,40.8,1.0,0.76,617.9,Low,No,No,Slight Noise,False
2024-10-21,Reaction,3-P-203,44.7,53.3,0.8,2.3,898.2,High,No,Yes,Slight Noise,False
2024-10-21,Reaction,3-P-204,55.9,56.8,4.8,4.2,258.4,Low,Yes,No,Needs Attention,False
2024-10-21,Reaction,3-P-205,69.0,53.8,2.3,3.04,752.2,Normal,No,Yes,Needs Attention,True
2024-10-21,Reaction,3-P-206,55.9,78.9,0.2,5.0,658.5,Low,No,Yes,Normal,False
2024-10-21,Reaction,3-P-208,53.7,56.6,0.9,1.03,461.4,Low,Yes,Yes,Needs Attention,True
2024-10-21,Reaction,3-P-209,53.8,66.6,3.7,4.2,59.6,Low,Yes,Yes,Normal,False
2024-10-21,Reaction,3-P-301-A,68.3,37.8,4.3,4.19,623.5,Normal,Yes,Yes,Needs Attention,False
2024-10-21,Reaction,3-P-301-B,70.5,39.4,1.1,3.55,184.8,Normal,No,No,Normal,True
2024-10-21,Reaction,3-P-301-C,79.9,43.1,4.2,4.64,2.2,Low,No,No,Needs Attention,False
2024-10-21,Reaction,3-K-101-A,30.6,60.2,5.5,3.93,24.1,Normal,Yes,No,Slight Noise,False
2024-10-21,Reaction,3-K-101-B,73.3,46.6,1.5,1.89,224.4,High,No,Yes,Needs Attention,False
2024-10-21,Reaction,3-K-301-A,52.0,69.7,0.9,4.12,957.0,Normal,Yes,No,Slight Noise,True
2024-10-21,Reaction,3-K-301-B,51.0,66.2,2.2,2.15,950.3,High,No,Yes,Normal,True
2024-10-23,Distillation,3-P-901-A,34.9,56.6,5.6,0.05,747.2,Normal,Yes,Yes,Slight Noise,False
2024-10-23,Distillation,3-P-901-B,47.5,34.8,4.7,1.99,150.0,High,No,No,Needs Attention,False
2024-10-23,Distillation,3-P-902-A,73.5,68.8,4.3,0.68,325.4,Normal,No,No,Needs Attention,False
2024-10-23,Distillation,3-P-902-B,74.7,47.1,4.1,4.08,270.6,High,No,Yes,Needs Attention,True
2024-10-23,Distillation,3-P-903-A,72.5,38.2,0.2,3.28,364.8,Low,No,No,Slight Noise,True
2024-10-23,Distillation,3-P-903-B,34.9,31.1,3.9,0.25,641.5,Low,No,Yes,Needs Attention,False
2024-10-23,Distillation,3-P-903-C,46.7,68.4,0.9,1.92,170.5,Normal,Yes,No,Needs Attention,False
2024-10-23,Distillation,3-P-904-A,70.8,60.6,2.9,0.83,40.9,Low,No,No,Slight Noise,True
2024-10-23,Distillation,3-P-904-B,73.8,78.9,3.8,1.62,984.8,Normal,Yes,No,Slight Noise,True
2024-10-23,Distillation,3-P-905-A,65.5,67.0,4.6,0.2,53.0,High,No,Yes,Normal,True
2024-10-23,Distillation,3-P-905-B,61.7,31.2,5.3,4.56,735.4,Low,Yes,Yes,Normal,False
2024-10-23,Distillation,3-P-906-A,44.5,68.5,2.8,3.76,485.5,Normal,No,Yes,Needs Attention,True
2024-10-23,Distillation,3-P-906-B,74.9,32.4,4.0,0.31,927.0,Low,No,Yes,Normal,False
2024-10-23,Distillation,3-P-907-A,36.1,42.1,3.6,4.79,710.4,Low,Yes,No,Normal,True
2024-10-23,Distillation,3-P-907-B,56.9,36.9,5.5,0.42,807.9,Low,Yes,Yes,Needs Attention,False
2024-10-25,Finishing,3-P-501-A,77.3,44.9,5.0,2.59,872.6,High,No,Yes,Slight Noise,True
2024-10-25,Finishing,3-P-501-B,73.6,51.2,4.0,1.59,157.8,High,Yes,No,Normal,True
2024-10-25,Finishing,3-P-502-A,55.0,73.3,0.2,3.25,504.0,Normal,Yes,Yes,Needs Attention,False
2024-10-25,Finishing,3-P-502-B,58.2,63.9,5.1,3.5,699.6,Low,Yes,No,Normal,False
2024-10-25,Finishing,3-P-503-A,76.6,52.0,4.9,1.97,246.8,Normal,No,No,Normal,False
2024-10-25,Finishing,3-P-503-B,63.2,52.2,5.9,2.69,875.8,Low,No,Yes,Needs Attention,False
2024-10-25,Finishing,3-P-504-A,66.7,33.3,2.7,1.89,971.2,High,Yes,Yes,Slight Noise,False
2024-10-25,Finishing,3-P-504-B,40.4,65.4,4.1,4.46,788.4,High,No,Yes,Needs Attention,True
2024-10-25,Finishing,3-P-601-A,46.3,37.4,0.2,1.67,360.8,Normal,No,Yes,Needs Attention,True
2024-10-25,Finishing,3-P-601-B,79.9,35.5,5.3,0.46,819.5,High,No,No,Slight Noise,False
2024-10-26,Butene,2-P-2101-A,68.3,68.0,2.2,2.3,58.1,Normal,No,No,Needs Attention,False
2024-10-26,Butene,2-P-2101-B,44.2,34.3,0.1,2.62,339.8,Normal,No,No,Normal,False
2024-10-26,Butene,2-P-2301-A,66.8,40.7,5.4,0.12,983.2,Normal,No,Yes,Normal,False
2024-10-26,Butene,2-P-2301-B,43.2,39.2,5.0,4.16,448.4,Low,No,Yes,Normal,True
2024-10-26,Butene,2-P-2302-A,67.8,58.5,5.3,1.96,135.6,High,Yes,No,Slight Noise,True
2024-10-26,Butene,2-P-2302-B,49.5,50.4,3.5,3.89,428.8,Normal,No,No,Normal,False
2024-10-26,Butene,2-P-2306-A,45.9,62.1,2.0,4.38,532.1,Normal,No,Yes,Normal,True
2024-10-26,Butene,2-P-2306-B,73.5,31.6,0.3,1.9,546.0,Normal,No,No,Slight Noise,False
2024-10-28,Reaction,3-P-101,39.1,31.3,5.6,0.64,531.6,Low,No,Yes,Slight Noise,True
2024-10-28,Reaction,3-P-102-A,33.1,60.8,2.4,1.73,279.4,High,Yes,Yes,Needs Attention,False
2024-10-28,Reaction,3-P-102-B,72.8,34.3,4.1,2.4,19.4,Normal,No,Yes,Needs Attention,False
2024-10-28,Reaction,3-P-103-A,34.9,65.5,5.8,1.18,637.8,Normal,No,No,Normal,True
2024-10-28,Reaction,3-P-103-B,44.6,40.1,3.7,4.25,648.4,High,No,No,Needs Attention,True
2024-10-28,Reaction,3-P-201,35.2,30.0,5.1,1.44,854.4,Normal,Yes,No,Needs Attention,True
2024-10-28,Reaction,3-P-202,61.5,50.6,0.6,4.68,568.8,Normal,Yes,Yes,Slight Noise,True
2024-10-28,Reaction,3-P-203,55.1,77.4,4.8,1.39,290.5,Low,No,No,Slight Noise,True
2024-10-28,Reaction,3-P-204,71.8,77.7,1.5,3.83,567.5,High,No,No,Slight Noise,True
2024-10-28,Reaction,3-P-205,45.3,77.4,5.3,4.79,570.6,High,No,Yes,Slight Noise,False
2024-10-28,Reaction,3-P-206,30.2,37.6,0.4,0.3,554.4,Normal,No,Yes,Needs Attention,False
2024-10-28,Reaction,3-P-208,44.1,49.3,5.3,4.14,861.6,High,No,No,Slight Noise,False
2024-10-28,Reaction,3-P-209,60.4,61.6,5.7,2.89,350.2,Low,Yes,No,Needs Attention,True
2024-10-28,Reaction,3-P-301-A,69.9,34.6,3.4,2.99,371.9,Normal,Yes,Yes,Normal,True
2024-10-28,Reaction,3-P-301-B,72.7,58.1,0.7,1.24,724.0,High,Yes,No,Slight Noise,True
2024-10-28,Reaction,3-P-301-C,30.2,39.2,4.7,1.71,605.6,Normal,Yes,Yes,Slight Noise,True
2024-10-28,Reaction,3-K-101-A,54.5,50.9,4.4,0.59,330.9,Normal,Yes,Yes,Normal,False
2024-10-28,Reaction,3-K-101-B,38.5,39.2,4.2,2.0,677.3,Low,Yes,Yes,Slight Noise,True
2024-10-28,Reaction,3-K-301-A,42.9,46.0,1.7,4.1,12.6,Low,Yes,Yes,Needs Attention,True
2024-10-28,Reaction,3-K-301-B,64.3,57.1,0.6,1.43,468.7,Low,No,No,Normal,True
2024-10-30,Distillation,3-P-901-A,32.1,44.1,1.9,0.44,226.2,Low,Yes,Yes,Normal,False
2024-10-30,Distillation,3-P-901-B,33.1,65.1,0.9,3.62,892.4,Normal,Yes,No,Normal,True
2024-10-30,Distillation,3-P-902-A,34.1,57.1,1.1,0.11,394.9,Normal,No,Yes,Needs Attention,False
2024-10-30,Distillation,3-P-902-B,70.4,77.1,4.9,4.49,391.7,Normal,No,Yes,Normal,True
2024-10-30,Distillation,3-P-903-A,67.0,36.0,5.6,4.27,728.9,Low,Yes,No,Needs Attention,False
2024-10-30,Distillation,3-P-903-B,71.6,48.3,5.9,2.24,483.6,Normal,Yes,No,Needs Attention,False
2024-10-30,Distillation,3-P-903-C,75.4,44.9,4.0,4.53,86.5,Low,Yes,Yes,Normal,False
2024-10-30,Distillation,3-P-904-A,46.7,46.8,4.7,0.45,787.4,Normal,No,Yes,Needs Attention,True
2024-10-30,Distillation,3-P-904-B,75.8,47.8,3.8,3.74,749.7,Normal,No,No,Slight Noise,True
2024-10-30,Distillation,3-P-905-A,65.1,61.8,5.6,3.17,222.1,High,No,Yes,Normal,False
2024-10-30,Distillation,3-P-905-B,39.9,60.1,4.6,4.9,356.9,High,No,Yes,Normal,False
2024-10-30,Distillation,3-P-906-A,47.6,57.2,2.6,4.09,27.1,Normal,No,No,Slight Noise,True
2024-10-30,Distillation,3-P-906-B,42.5,69.2,2.7,0.51,92.1,Normal,No,Yes,Slight Noise,False
2024-10-30,Distillation,3-P-907-A,37.8,72.7,3.7,3.68,34.2,Normal,No,No,Slight Noise,False
2024-10-30,Distillation,3-P-907-B,73.9,78.4,5.1,3.67,6.4,Normal,No,No,Normal,True
2024-11-01,Finishing,3-P-501-A,30.3,58.9,3.3,1.95,218.4,High,No,Yes,Normal,True
2024-11-01,Finishing,3-P-501-B,73.6,65.8,1.7,4.7,145.5,High,No,No,Slight Noise,True
2024-11-01,Finishing,3-P-502-A,42.6,34.4,4.4,4.9,541.1,Low,No,Yes,Needs Attention,True
2024-11-01,Finishing,3-P-502-B,74.3,54.0,0.6,4.14,357.2,Low,No,Yes,Normal,False
2024-11-01,Finishing,3-P-503-A,79.7,43.3,4.1,1.08,521.0,Low,Yes,No,Slight Noise,False
2024-11-01,Finishing,3-P-503-B,47.3,49.0,2.8,3.06,636.1,High,No,Yes,Needs Attention,False
2024-11-01,Finishing,3-P-504-A,56.9,74.7,1.9,4.81,432.3,Normal,Yes,No,Slight Noise,True
2024-11-01,Finishing,3-P-504-B,69.6,54.4,3.8,0.89,827.4,Normal,No,No,Needs Attention,False
2024-11-01,Finishing,3-P-601-A,57.8,51.2,5.3,1.0,396.7,High,No,Yes,Normal,False
2024-11-01,Finishing,3-P-601-B,68.3,30.9,4.9,4.48,851.2,Low,Yes,Yes,Slight Noise,False
2024-11-02,Butene,2-P-2101-A,71.0,54.4,2.0,4.52,582.5,Normal,Yes,Yes,Slight Noise,True
2024-11-02,Butene,2-P-2101-B,60.8,32.3,2.9,4.24,909.5,Low,No,No,Needs Attention,True
2024-11-02,Butene,2-P-2301-A,41.2,63.8,3.1,1.91,562.9,High,No,Yes,Needs Attention,True
2024-11-02,Butene,2-P-2301-B,37.0,70.8,4.2,4.89,406.2,High,Yes,Yes,Needs Attention,True
2024-11-02,Butene,2-P-2302-A,64.1,57.6,5.8,0.92,583.0,High,No,No,Slight Noise,True
2024-11-02,Butene,2-P-2302-B,37.5,34.0,0.7,1.96,473.1,High,Yes,No,Normal,False
2024-11-02,Butene,2-P-2306-A,59.6,54.8,6.0,3.24,817.8,Normal,No,No,Normal,False
2024-11-02,Butene,2-P-2306-B,36.8,74.2,1.9,0.32,309.1,Low,No,No,Needs Attention,False
2024-11-04,Reaction,3-P-101,34.5,59.6,5.4,0.76,511.9,Low,No,Yes,Needs Attention,True
2024-11-04,Reaction,3-P-102-A,69.4,65.8,2.5,4.45,638.6,Low,Yes,Yes,Slight Noise,False
2024-11-04,Reaction,3-P-102-B,58.0,69.8,1.0,3.85,954.4,High,Yes,Yes,Slight Noise,True
2024-11-04,Reaction,3-P-103-A,67.0,44.5,5.7,1.7,479.4,Normal,No,No,Slight Noise,True
2024-11-04,Reaction,3-P-103-B,45.7,50.3,0.8,4.11,250.7,Normal,No,Yes,Normal,False
2024-11-04,Reaction,3-P-201,47.0,45.0,4.8,2.97,146.6,Normal,No,No,Needs Attention,True
2024-11-04,Reaction,3-P-202,51.4,35.2,1.5,3.57,516.1,Normal,Yes,Yes,Normal,False
2024-11-04,Reaction,3-P-203,35.8,31.5,3.0,3.6,646.1,High,No,Yes,Slight Noise,False
2024-11-04,Reaction,3-P-204,58.0,44.1,5.0,0.44,687.5,Normal,Yes,Yes,Normal,False
2024-11-04,Reaction,3-P-205,39.1,40.7,5.1,0.63,911.0,High,Yes,No,Normal,True
2024-11-04,Reaction,3-P-206,31.2,39.4,1.6,4.11,385.7,Low,Yes,Yes,Normal,True
2024-11-04,Reaction,3-P-208,36.5,75.1,0.7,1.43,285.8,High,Yes,Yes,Needs Attention,True
2024-11-04,Reaction,3-P-209,40.0,71.6,3.0,3.57,135.8,Normal,No,No,Needs Attention,True
2024-11-04,Reaction,3-P-301-A,74.3,59.6,5.5,1.38,692.1,High,Yes,No,Slight Noise,False
2024-11-04,Reaction,3-P-301-B,71.4,73.3,4.5,2.33,375.8,High,No,Yes,Needs Attention,False
2024-11-04,Reaction,3-P-301-C,56.5,34.7,3.9,0.27,559.3,Low,No,No,Needs Attention,False
2024-11-04,Reaction,3-K-101-A,72.4,69.5,3.3,4.46,766.7,Normal,No,No,Slight Noise,False
2024-11-04,Reaction,3-K-101-B,39.4,55.2,1.2,3.48,27.0,High,Yes,No,Normal,True
2024-11-04,Reaction,3-K-301-A,52.6,77.4,4.4,0.43,102.1,Low,No,Yes,Slight Noise,False
2024-11-04,Reaction,3-K-301-B,64.2,54.7,3.0,0.83,977.8,Normal,No,No,Needs Attention,False
2024-11-06,Distillation,3-P-901-A,73.7,70.4,5.4,0.48,600.7,High,No,Yes,Normal,True
2024-11-06,Distillation,3-P-901-B,64.7,40.8,5.7,3.5,394.6,High,No,Yes,Normal,False
2024-11-06,Distillation,3-P-902-A,45.4,67.0,0.5,3.73,977.3,Normal,Yes,No,Slight Noise,False
2024-11-06,Distillation,3-P-902-B,34.3,76.5,5.9,2.21,416.0,High,No,Yes,Slight Noise,True
2024-11-06,Distillation,3-P-903-A,52.6,55.4,2.9,4.52,921.2,High,No,Yes,Needs Attention,True
2024-11-06,Distillation,3-P-903-B,39.6,46.2,6.0,1.57,700.3,Normal,Yes,Yes,Normal,False
2024-11-06,Distillation,3-P-903-C,57.0,63.7,0.3,2.0,591.0,Normal,No,No,Normal,False
2024-11-06,Distillation,3-P-904-A,49.0,35.8,4.9,0.27,880.5,High,Yes,Yes,Slight Noise,True
2024-11-06,Distillation,3-P-904-B,68.6,38.1,3.4,0.36,607.9,Normal,Yes,No,Needs Attention,False
2024-11-06,Distillation,3-P-905-A,63.7,74.3,0.5,3.41,761.0,High,No,No,Needs Attention,False
2024-11-06,Distillation,3-P-905-B,60.0,52.7,4.4,0.36,368.2,Normal,No,No,Slight Noise,False
2024-11-06,Distillation,3-P-906-A,44.0,42.1,2.0,0.16,227.2,High,Yes,Yes,Normal,False
2024-11-06,Distillation,3-P-906-B,43.7,48.2,5.9,2.75,929.9,Low,No,No,Normal,True
2024-11-06,Distillation,3-P-907-A,62.0,76.0,0.0,0.9,228.6,Normal,Yes,Yes,Slight Noise,False
2024-11-06,Distillation,3-P-907-B,51.9,33.9,3.6,2.1,61.6,High,No,Yes,Needs Attention,True
2024-11-08,Finishing,3-P-501-A,45.7,51.2,2.3,0.02,354.2,Normal,Yes,No,Normal,False
2024-11-08,Finishing,3-P-501-B,36.0,78.7,5.9,1.79,480.6,High,No,Yes,Needs Attention,True
2024-11-08,Finishing,3-P-502-A,45.2,56.0,1.0,2.1,887.6,Normal,Yes,No,Needs Attention,False
2024-11-08,Finishing,3-P-502-B,64.9,33.1,2.9,4.69,944.9,High,No,Yes,Needs Attention,True
2024-11-08,Finishing,3-P-503-A,78.5,33.3,1.2,0.54,257.6,Low,No,No,Needs Attention,False
2024-11-08,Finishing,3-P-503-B,71.5,72.3,3.3,0.89,520.5,Normal,Yes,Yes,Needs Attention,True
2024-11-08,Finishing,3-P-504-A,47.1,43.5,0.5,4.95,34.9,Low,Yes,Yes,Needs Attention,True
2024-11-08,Finishing,3-P-504-B,34.4,72.4,1.6,2.93,483.4,Normal,Yes,No,Normal,False
2024-11-08,Finishing,3-P-601-A,38.2,69.0,0.8,3.14,142.4,High,Yes,No,Slight Noise,False
2024-11-08,Finishing,3-P-601-B,47.3,74.1,5.1,0.2,870.0,High,Yes,Yes,Needs Attention,False
2024-11-09,Butene,2-P-2101-A,56.2,72.0,1.0,1.19,496.5,Normal,No,No,Needs Attention,False
2024-11-09,Butene,2-P-2101-B,74.5,35.5,3.4,4.41,672.2,Normal,No,No,Needs Attention,True
2024-11-09,Butene,2-P-2301-A,47.0,41.8,5.9,0.42,296.8,Low,No,No,Normal,True
2024-11-09,Butene,2-P-2301-B,61.3,79.6,3.3,0.88,853.1,Normal,Yes,No,Needs Attention,True
2024-11-09,Butene,2-P-2302-A,60.8,58.9,1.4,4.28,841.7,Low,No,No,Normal,True
2024-11-09,Butene,2-P-2302-B,47.0,50.0,2.3,3.69,43.0,Low,No,No,Slight Noise,False
2024-11-09,Butene,2-P-2306-A,50.4,41.4,0.5,4.61,584.3,High,No,No,Normal,True
2024-11-09,Butene,2-P-2306-B,37.0,57.6,5.7,0.58,585.7,Normal,No,Yes,Normal,True
2024-11-11,Reaction,3-P-101,44.7,67.0,4.9,0.83,604.4,Low,No,No,Normal,False
2024-11-11,Reaction,3-P-102-A,70.7,41.3,4.6,2.88,834.1,High,Yes,Yes,Slight Noise,True
2024-11-11,Reaction,3-P-102-B,79.2,43.8,1.3,1.91,424.7,Normal,Yes,No,Normal,True
2024-11-11,Reaction,3-P-103-A,32.0,69.3,2.3,0.71,549.0,Low,No,Yes,Slight Noise,False
2024-11-11,Reaction,3-P-103-B,75.0,36.1,0.6,2.94,571.3,High,Yes,Yes,Slight Noise,True
2024-11-11,Reaction,3-P-201,35.0,66.3,4.2,2.93,21.9,High,Yes,Yes,Needs Attention,True
2024-11-11,Reaction,3-P-202,52.8,51.5,1.3,4.64,178.1,Normal,No,Yes,Needs Attention,False
2024-11-11,Reaction,3-P-203,49.6,69.0,2.5,0.6,406.1,Low,Yes,Yes,Normal,False
2024-11-11,Reaction,3-P-204,74.1,53.2,2.3,2.92,650.0,High,No,No,Needs Attention,False
2024-11-11,Reaction,3-P-205,66.7,47.2,0.2,1.59,148.3,High,Yes,Yes,Slight Noise,True
2024-11-11,Reaction,3-P-206,55.2,60.0,4.4,1.68,834.7,Low,Yes,Yes,Slight Noise,True
2024-11-11,Reaction,3-P-208,40.3,42.7,1.5,2.66,192.7,Normal,No,Yes,Needs Attention,False
2024-11-11,Reaction,3-P-209,55.0,62.7,5.9,0.26,921.4,Low,No,Yes,Needs Attention,True
2024-11-11,Reaction,3-P-301-A,38.6,42.4,3.1,2.72,762.4,High,Yes,No,Slight Noise,True
2024-11-11,Reaction,3-P-301-B,69.3,74.6,5.9,1.08,775.7,Normal,Yes,Yes,Slight Noise,False
