Date,Area,Equipment,Is Running,High Priority,Driving End Temp,Driven End Temp,RMS Velocity (mm/s),Oil Level,Abnormal Sound,Leakage,Observation,Has Gearbox,Gearbox Temp,Gearbox Oil Level,Gearbox Leakage,Gearbox Abnormal Sound
2024-10-21,Reaction,3-P-301-C,True,True,42.3,51.7,0.5,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-10-21,Reaction,3-K-101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-21,Reaction,3-K-101-B,True,True,58.9,44.9,1.0,High,No,No,"Routine check, no issues",True,46.6,Normal,No,No
2024-10-23,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-23,Distillation,3-P-901-B,True,True,36.3,69.1,0.3,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-10-23,Distillation,3-P-902-A,True,True,38.7,66.0,1.6,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-10-23,Distillation,3-P-902-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-23,Distillation,3-P-903-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-23,Distillation,3-P-903-B,True,False,55.5,38.5,5.7,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-10-23,Distillation,3-P-903-C,True,False,55.0,51.7,4.1,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-10-23,Distillation,3-P-904-A,True,False,68.4,75.1,5.4,Low,Yes,No,"Routine check, no issues",True,56.4,Normal,Yes,Yes
2024-10-23,Distillation,3-P-904-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-23,Distillation,3-P-905-A,True,False,58.3,78.7,0.2,Low,Yes,No,"Routine check, no issues",True,79.3,High,Yes,Yes
2024-10-23,Distillation,3-P-905-B,True,True,40.4,32.4,5.0,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-10-23,Distillation,3-P-906-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-23,Distillation,3-P-906-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-23,Distillation,3-P-907-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-23,Distillation,3-P-907-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-501-A,True,False,67.5,31.4,1.4,Low,Yes,No,"Routine check, no issues",True,38.0,Low,No,Yes
2024-10-25,Finishing,3-P-501-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-502-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-502-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-503-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-503-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-504-A,True,True,60.0,72.3,2.8,Low,Yes,Yes,"Routine check, no issues",True,73.4,Low,Yes,Yes
2024-10-25,Finishing,3-P-504-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-601-A,True,False,31.9,74.4,3.0,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-10-25,Finishing,3-P-601-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-601-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-25,Finishing,3-P-601-D,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-26,Butene,2-P-2101-A,True,True,42.9,46.3,0.4,High,No,Yes,"Routine check, no issues",True,61.9,High,No,Yes
2024-10-26,Butene,2-P-2101-B,True,False,43.2,42.2,1.9,High,Yes,Yes,"Routine check, no issues",True,41.5,Normal,Yes,Yes
2024-10-26,Butene,2-P-2301-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-26,Butene,2-P-2301-B,True,True,47.6,53.0,5.1,Low,Yes,No,"Routine check, no issues",True,38.3,Normal,Yes,No
2024-10-26,Butene,2-P-2302-A,True,True,38.6,51.2,4.5,Normal,Yes,No,"Routine check, no issues",True,32.8,High,Yes,Yes
2024-10-26,Butene,2-P-2302-B,True,False,35.8,67.7,6.0,High,Yes,No,"Routine check, no issues",True,61.7,High,No,Yes
2024-10-26,Butene,2-P-2306-A,True,True,69.0,38.1,0.2,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-10-26,Butene,2-P-2306-B,True,False,38.3,38.6,3.6,Normal,No,No,"Routine check, no issues",True,78.4,High,Yes,No
2024-10-28,Reaction,3-P-101,True,True,67.6,62.9,5.8,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-10-28,Reaction,3-P-102-A,True,False,40.8,62.2,3.1,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-10-28,Reaction,3-P-102-B,True,False,53.6,78.9,4.7,Low,Yes,No,"Routine check, no issues",True,41.7,Normal,No,Yes
2024-10-28,Reaction,3-P-103-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-28,Reaction,3-P-103-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-28,Reaction,3-P-201,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-28,Reaction,3-P-202,True,False,66.8,44.1,4.4,Normal,Yes,No,"Routine check, no issues",True,46.8,Normal,Yes,Yes
2024-10-28,Reaction,3-P-203,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-28,Reaction,3-P-204,True,False,52.0,75.1,4.0,High,No,Yes,"Routine check, no issues",True,78.1,Low,Yes,No
2024-10-28,Reaction,3-P-205,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-28,Reaction,3-P-206,True,True,55.7,79.9,0.3,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-10-28,Reaction,3-P-208,True,True,61.7,62.0,4.6,Normal,Yes,No,"Routine check, no issues",True,32.1,Low,Yes,No
2024-10-28,Reaction,3-P-209,True,False,66.7,79.6,1.8,High,Yes,No,"Routine check, no issues",True,61.0,Low,Yes,Yes
2024-10-28,Reaction,3-P-301-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-28,Reaction,3-P-301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-28,Reaction,3-P-301-C,True,False,43.5,51.1,3.1,Normal,Yes,No,"Routine check, no issues",True,69.7,Normal,Yes,Yes
2024-10-28,Reaction,3-K-101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-28,Reaction,3-K-101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-30,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-30,Distillation,3-P-901-B,True,True,50.4,61.4,3.7,High,No,Yes,"Routine check, no issues",True,78.7,High,Yes,Yes
2024-10-30,Distillation,3-P-902-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-30,Distillation,3-P-902-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-30,Distillation,3-P-903-A,True,False,65.0,43.3,2.6,Normal,Yes,No,"Routine check, no issues",True,74.4,Normal,No,Yes
2024-10-30,Distillation,3-P-903-B,True,True,31.1,55.2,1.3,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-10-30,Distillation,3-P-903-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-30,Distillation,3-P-904-A,True,True,44.9,65.4,1.4,Normal,No,No,"Routine check, no issues",True,49.7,Low,No,No
2024-10-30,Distillation,3-P-904-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-30,Distillation,3-P-905-A,True,False,45.4,34.3,4.8,Low,Yes,No,"Routine check, no issues",True,64.1,High,Yes,No
2024-10-30,Distillation,3-P-905-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-30,Distillation,3-P-906-A,True,False,57.1,55.6,1.2,Low,No,No,"Routine check, no issues",True,56.4,Low,No,Yes
2024-10-30,Distillation,3-P-906-B,True,True,48.4,62.3,5.0,Low,Yes,Yes,"Routine check, no issues",True,53.6,High,Yes,Yes
2024-10-30,Distillation,3-P-907-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-10-30,Distillation,3-P-907-B,True,True,57.6,62.7,1.6,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-01,Finishing,3-P-501-A,True,False,47.7,43.7,4.4,Low,No,No,"Routine check, no issues",True,79.8,High,No,No
2024-11-01,Finishing,3-P-501-B,True,True,38.5,43.6,0.3,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-01,Finishing,3-P-502-A,True,False,66.5,67.1,2.3,Low,Yes,Yes,"Routine check, no issues",True,69.7,High,Yes,Yes
2024-11-01,Finishing,3-P-502-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-01,Finishing,3-P-503-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-01,Finishing,3-P-503-B,True,False,61.8,74.9,3.3,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-01,Finishing,3-P-504-A,True,False,61.7,71.5,5.7,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-01,Finishing,3-P-504-B,True,False,46.6,70.1,6.0,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-01,Finishing,3-P-601-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-01,Finishing,3-P-601-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-01,Finishing,3-P-601-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-01,Finishing,3-P-601-D,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-02,Butene,2-P-2101-A,True,False,45.3,56.5,1.0,Low,No,No,"Routine check, no issues",True,53.9,Low,No,Yes
2024-11-02,Butene,2-P-2101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-02,Butene,2-P-2301-A,True,False,33.5,42.4,5.4,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-11-02,Butene,2-P-2301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-02,Butene,2-P-2302-A,True,True,50.5,73.9,6.0,High,No,No,"Routine check, no issues",True,68.6,Low,No,Yes
2024-11-02,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-02,Butene,2-P-2306-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-02,Butene,2-P-2306-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-101,True,True,52.5,68.4,2.0,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-04,Reaction,3-P-102-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-102-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-103-A,True,True,60.1,68.3,5.3,Low,Yes,No,"Routine check, no issues",True,76.0,Normal,No,Yes
2024-11-04,Reaction,3-P-103-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-201,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-202,True,False,57.1,32.9,3.4,Normal,Yes,No,"Routine check, no issues",True,74.9,Low,No,No
2024-11-04,Reaction,3-P-203,True,False,35.1,64.8,2.4,Low,No,No,"Routine check, no issues",False,0.0,,,
2024-11-04,Reaction,3-P-204,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-205,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-206,True,True,41.3,39.8,2.7,Low,No,No,"Routine check, no issues",True,72.7,Low,No,Yes
2024-11-04,Reaction,3-P-208,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-209,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-301-A,True,True,51.9,69.3,2.7,High,Yes,No,"Routine check, no issues",True,64.9,Low,No,Yes
2024-11-04,Reaction,3-P-301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-P-301-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-K-101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-04,Reaction,3-K-101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-901-B,True,False,34.0,74.8,4.6,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-06,Distillation,3-P-902-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-902-B,True,True,46.0,31.0,5.8,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-06,Distillation,3-P-903-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-903-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-903-C,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-904-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-904-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-905-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-905-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-906-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-906-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-06,Distillation,3-P-907-A,True,False,36.4,69.6,4.7,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-06,Distillation,3-P-907-B,True,False,61.6,51.3,2.5,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-08,Finishing,3-P-501-A,True,False,55.8,60.9,5.4,Normal,No,Yes,"Routine check, no issues",True,55.8,Low,No,No
2024-11-08,Finishing,3-P-501-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-08,Finishing,3-P-502-A,True,False,36.5,78.0,3.8,Normal,No,No,"Routine check, no issues",False,0.0,,,
2024-11-08,Finishing,3-P-502-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-08,Finishing,3-P-503-A,True,True,60.2,37.8,1.0,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-08,Finishing,3-P-503-B,True,False,30.9,62.8,5.9,High,No,Yes,"Routine check, no issues",True,32.6,Normal,Yes,Yes
2024-11-08,Finishing,3-P-504-A,True,False,64.6,49.2,3.4,Low,No,No,"Routine check, no issues",True,55.1,Low,No,No
2024-11-08,Finishing,3-P-504-B,True,True,38.5,76.1,5.2,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-08,Finishing,3-P-601-A,True,False,51.1,58.7,0.0,High,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-08,Finishing,3-P-601-B,True,False,37.6,40.0,3.8,Low,No,Yes,"Routine check, no issues",True,72.4,Low,No,No
2024-11-08,Finishing,3-P-601-C,True,False,44.3,62.2,5.7,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-08,Finishing,3-P-601-D,True,True,31.7,42.5,5.7,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-09,Butene,2-P-2101-A,True,True,62.7,41.4,0.6,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-09,Butene,2-P-2101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-09,Butene,2-P-2301-A,True,True,65.1,74.3,1.5,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-09,Butene,2-P-2301-B,True,True,39.7,63.7,2.0,High,Yes,Yes,"Routine check, no issues",True,35.5,Low,No,Yes
2024-11-09,Butene,2-P-2302-A,True,True,35.8,61.1,3.4,Normal,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-09,Butene,2-P-2302-B,True,True,54.3,58.0,1.4,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-09,Butene,2-P-2306-A,True,True,52.4,63.6,3.2,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-09,Butene,2-P-2306-B,True,True,39.9,51.2,5.3,Low,Yes,No,"Routine check, no issues",True,61.9,Normal,Yes,No
2024-11-11,Reaction,3-P-101,True,True,45.6,46.9,1.3,Normal,Yes,Yes,"Routine check, no issues",True,80.0,High,Yes,No
2024-11-11,Reaction,3-P-102-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-11,Reaction,3-P-102-B,True,True,51.2,33.7,4.9,Normal,Yes,No,"Routine check, no issues",True,48.6,Low,Yes,No
2024-11-11,Reaction,3-P-103-A,True,True,38.2,62.1,4.1,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-11,Reaction,3-P-103-B,True,False,40.7,37.1,5.1,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-11,Reaction,3-P-201,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-11,Reaction,3-P-202,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-11,Reaction,3-P-203,True,True,35.4,39.7,3.6,Normal,No,No,"Routine check, no issues",True,60.2,Low,Yes,Yes
2024-11-11,Reaction,3-P-204,True,False,69.2,59.5,4.1,Normal,Yes,Yes,"Routine check, no issues",True,66.7,Normal,Yes,No
2024-11-11,Reaction,3-P-205,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-11,Reaction,3-P-206,True,True,36.3,36.0,4.1,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-11,Reaction,3-P-208,True,True,58.8,41.7,1.7,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-11,Reaction,3-P-209,True,True,69.8,40.4,0.3,Low,No,Yes,"Routine check, no issues",True,77.8,Low,Yes,Yes
2024-11-11,Reaction,3-P-301-A,True,False,67.9,51.2,4.2,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-11,Reaction,3-P-301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-11,Reaction,3-P-301-C,True,True,42.0,30.3,1.2,Normal,No,No,"Routine check, no issues",True,59.2,High,Yes,Yes
2024-11-11,Reaction,3-K-101-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-11,Reaction,3-K-101-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-901-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-901-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-902-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-902-B,True,False,50.3,55.4,1.7,High,No,Yes,"Routine check, no issues",True,31.8,High,Yes,No
2024-11-13,Distillation,3-P-903-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-903-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-903-C,True,True,51.9,63.6,1.9,Normal,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-13,Distillation,3-P-904-A,True,False,44.2,70.4,5.4,Normal,Yes,Yes,"Routine check, no issues",True,79.6,High,Yes,Yes
2024-11-13,Distillation,3-P-904-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-905-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-905-B,True,False,58.0,39.5,4.4,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-13,Distillation,3-P-906-A,True,True,31.5,58.6,2.2,High,Yes,Yes,"Routine check, no issues",True,58.3,Low,Yes,No
2024-11-13,Distillation,3-P-906-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-907-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-13,Distillation,3-P-907-B,True,False,59.0,32.8,5.2,Low,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-15,Finishing,3-P-501-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-15,Finishing,3-P-501-B,True,True,38.1,59.2,2.1,High,No,Yes,"Routine check, no issues",True,57.7,Low,Yes,No
2024-11-15,Finishing,3-P-502-A,True,True,35.7,59.2,1.0,High,No,Yes,"Routine check, no issues",False,0.0,,,
2024-11-15,Finishing,3-P-502-B,True,True,61.3,54.5,3.5,High,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-15,Finishing,3-P-503-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-15,Finishing,3-P-503-B,True,True,38.4,40.4,2.4,Low,Yes,No,"Routine check, no issues",True,42.5,Normal,Yes,Yes
2024-11-15,Finishing,3-P-504-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-15,Finishing,3-P-504-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-15,Finishing,3-P-601-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-15,Finishing,3-P-601-B,True,True,48.7,77.1,5.7,Low,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-15,Finishing,3-P-601-C,True,False,45.1,34.3,2.9,High,Yes,No,"Routine check, no issues",True,64.9,Low,No,Yes
2024-11-15,Finishing,3-P-601-D,True,True,54.9,43.2,0.1,Low,Yes,No,"Routine check, no issues",True,42.4,Low,Yes,No
2024-11-16,Butene,2-P-2101-A,True,False,32.1,69.7,5.5,High,No,No,"Routine check, no issues",False,0.0,,,
2024-11-16,Butene,2-P-2101-B,True,False,34.5,36.9,1.5,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-16,Butene,2-P-2301-A,True,True,51.2,75.7,4.5,Low,Yes,No,"Routine check, no issues",False,0.0,,,
2024-11-16,Butene,2-P-2301-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-16,Butene,2-P-2302-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-16,Butene,2-P-2302-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-16,Butene,2-P-2306-A,True,False,35.1,33.1,0.7,Normal,Yes,No,"Routine check, no issues",True,38.3,Low,Yes,No
2024-11-16,Butene,2-P-2306-B,True,False,51.0,72.5,4.8,Normal,Yes,Yes,"Routine check, no issues",False,0.0,,,
2024-11-18,Reaction,3-P-101,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-18,Reaction,3-P-102-A,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-18,Reaction,3-P-102-B,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
2024-11-18,Reaction,3-P-103-A,True,False,49.9,53.5,5.8,High,No,No,"Routine check, no issues",False,0.0,,,
2024-11-18,Reaction,3-P-103-B,True,False,63.5,73.8,2.1,Low,No,Yes,"Routine check, no issues",True,62.8,Normal,Yes,Yes
2024-11-18,Reaction,3-P-201,False,False,0.0,0.0,0.0,N/A,N/A,N/A,N/A,False,0.0,N/A,N/A,N/A
